Date,Campaign Name,Time Zone,Currency,Impressions,Clicks,Click Through Rate,Installs,Install Rate,Cost Per Click,Cost Per Install,Spend,Average Position,Visibility,Customers,Revenue,Return On Spend,Cost Per Customer,Conversion Rate,Campaign
2026-02-19,Search_EN_Competitors_2024.08.12,UTC,USD,167,15,0.08982,9,0.6,2.733333,4.555555,41.0,1.688622,0.860824,,,,,,Competitors
2026-02-19,Search_EN_ProductReview_2024.08.05,UTC,USD,679,105,0.154639,78,0.742857,2.300952,3.097435,241.6,1.863033,0.692857,4.0,106.13,0.439279,60.4,0.051282,ProductReview
2026-02-19,Search_EN_Trust_2025.03.17,UTC,USD,60,4,0.066666,2,0.5,5.0,10.0,20.0,2.533333,0.350877,,,,,,Trust
2026-02-19,Search_EN_Features_2024.08.19,UTC,USD,259,15,0.057915,8,0.533333,5.533333,10.375,83.0,2.459459,0.241379,,,,,,Features
2026-02-19,Search_EN_BrandProtection_2024.10.08,UTC,USD,86,7,0.081395,5,0.714285,0.199999,0.28,1.4,2.639534,0.761061,,,,,,BrandProtection
2026-02-20,Search_EN_Competitors_2024.08.12,UTC,USD,250,14,0.056,12,0.857142,2.892857,3.375,40.5,1.74,0.929368,,,,,,Competitors
2026-02-20,Search_EN_ProductReview_2024.08.05,UTC,USD,643,107,0.166407,68,0.635514,2.229906,3.508823,238.6,1.674961,0.761848,,,,,,ProductReview
2026-02-20,Search_EN_Review-variations_2024.04.29,UTC,USD,67,5,0.074626,2,0.4,3.028,7.57,15.14,2.238805,0.04682,,,,,,Review-variations
2026-02-20,Search_EN_BrandProtection_2024.10.08,UTC,USD,75,3,0.04,2,0.666666,0.199999,0.3,0.6,2.56,0.852272,,,,,,BrandProtection
2026-02-20,Search_EN_Features_2024.08.19,UTC,USD,311,17,0.054662,12,0.705882,4.941176,7.0,84.0,2.167202,0.255546,,,,,,Features
2026-02-20,Search_EN_Trust_2025.03.17,UTC,USD,62,1,0.016129,1,1.0,5.0,5.0,5.0,3.177419,0.291079,,,,,,Trust
2026-02-21,Search_EN_Features_2024.08.19,UTC,USD,249,17,0.068273,12,0.705882,4.717647,6.683333,80.2,2.212851,0.256436,,,,,,Features
2026-02-21,Search_EN_Trust_2025.03.17,UTC,USD,48,1,0.020833,1,1.0,5.0,5.0,5.0,2.541666,0.338028,,,,,,Trust
2026-02-21,Search_EN_ProductReview_2024.08.05,UTC,USD,533,108,0.202626,81,0.75,2.211111,2.948148,238.8,1.673545,0.762517,2.0,45.23,0.189405,119.4,0.024691,ProductReview
2026-02-21,Search_EN_Review-variations_2024.04.29,UTC,USD,83,10,0.120481,6,0.6,3.35,5.583333,33.5,2.602409,0.078524,,,,,,Review-variations
2026-02-21,Search_EN_Competitors_2024.08.12,UTC,USD,265,9,0.033962,5,0.555555,2.833333,5.1,25.5,1.513207,0.926573,,,,,,Competitors
2026-02-21,Search_EN_BrandProtection_2024.10.08,UTC,USD,61,2,0.032786,2,1.0,0.2,0.2,0.4,2.540983,0.792207,,,,,,BrandProtection
2026-02-22,Search_EN_BrandProtection_2024.10.08,UTC,USD,103,5,0.048543,3,0.6,0.2,0.333333,1.0,2.563106,0.887931,,,,,,BrandProtection
2026-02-22,Search_EN_Features_2024.08.19,UTC,USD,291,16,0.054982,11,0.6875,5.1875,7.545454,83.0,2.381443,0.330681,,,,,,Features
2026-02-22,Search_EN_Trust_2025.03.17,UTC,USD,37,1,0.027027,0,0.0,4.0,0.0,4.0,2.378378,0.289062,,,,,,Trust
2026-02-22,Search_EN_Competitors_2024.08.12,UTC,USD,299,13,0.043478,8,0.615384,2.884615,4.6875,37.5,1.705685,0.900602,,,,,,Competitors
2026-02-22,Search_EN_ProductReview_2024.08.05,UTC,USD,616,102,0.165584,83,0.813725,2.339215,2.874698,238.6,1.720779,0.790757,4.0,60.45,0.253352,59.65,0.048192,ProductReview
2026-02-22,Search_EN_Review-variations_2024.04.29,UTC,USD,80,8,0.1,4,0.5,3.83,7.66,30.64,2.3125,0.073937,,,,,,Review-variations
2026-02-23,Search_EN_Trust_2025.03.17,UTC,USD,59,5,0.084745,4,0.8,5.0,6.25,25.0,3.084745,0.238866,,,,,,Trust
2026-02-23,Search_EN_Review-variations_2024.04.29,UTC,USD,68,5,0.073529,5,1.0,3.192,3.192,15.96,2.514705,0.039102,,,,,,Review-variations
2026-02-23,Search_EN_Features_2024.08.19,UTC,USD,183,20,0.109289,14,0.7,4.49,6.414285,89.8,2.426229,0.26445,,,,,,Features
2026-02-23,Search_EN_Competitors_2024.08.12,UTC,USD,292,13,0.04452,9,0.692307,2.692307,3.888888,35.0,1.434931,0.787061,1.0,15.23,0.435142,35.0,0.111111,Competitors
2026-02-23,Search_EN_BrandProtection_2024.10.08,UTC,USD,81,3,0.037037,2,0.666666,0.199999,0.3,0.6,2.925925,0.349137,,,,,,BrandProtection
2026-02-23,Search_EN_ProductReview_2024.08.05,UTC,USD,593,106,0.178752,82,0.773584,2.260377,2.921951,239.6,1.669477,0.628844,3.0,75.0,0.313021,79.866666,0.036585,ProductReview
2026-02-24,Search_EN_Competitors_2024.08.12,UTC,USD,304,9,0.029605,5,0.555555,2.611111,4.7,23.5,1.470394,0.835164,,,,,,Competitors
2026-02-24,Search_EN_Trust_2025.03.17,UTC,USD,43,1,0.023255,1,1.0,5.0,5.0,5.0,2.372093,0.245714,,,,,,Trust
2026-02-24,Search_EN_Review-variations_2024.04.29,UTC,USD,265,10,0.037735,6,0.6,3.864,6.44,38.64,2.056603,0.123485,,,,,,Review-variations
2026-02-24,Search_EN_Features_2024.08.19,UTC,USD,238,19,0.079831,11,0.578947,4.889473,8.445454,92.9,2.306722,0.304737,,,,,,Features
2026-02-24,Search_EN_BrandProtection_2024.10.08,UTC,USD,205,9,0.043902,7,0.777777,0.2,0.257142,1.8,2.404878,0.854166,,,,,,BrandProtection
2026-02-24,Search_EN_ProductReview_2024.08.05,UTC,USD,552,107,0.19384,76,0.71028,2.256074,3.176315,241.4,1.721014,0.684014,4.0,90.67,0.3756,60.35,0.052631,ProductReview
2026-02-25,Search_EN_Features_2024.08.19,UTC,USD,315,20,0.063492,14,0.7,4.65,6.642857,93.0,2.431746,0.282258,,,,,,Features
2026-02-25,Search_EN_Review-variations_2024.04.29,UTC,USD,375,20,0.053333,10,0.5,3.282,6.564,65.64,2.210666,0.153688,,,,,,Review-variations
2026-02-25,Search_EN_Trust_2025.03.17,UTC,USD,65,4,0.061538,2,0.5,5.75,11.5,23.0,2.56923,0.296803,,,,,,Trust
2026-02-25,Search_EN_BrandProtection_2024.10.08,UTC,USD,214,7,0.03271,7,1.0,0.199999,0.199999,1.4,2.425233,0.789667,,,,,,BrandProtection
2026-02-25,Search_EN_ProductReview_2024.08.05,UTC,USD,507,96,0.189349,72,0.75,2.508333,3.344444,240.8,1.467455,0.739067,3.0,45.22,0.18779,80.266666,0.041666,ProductReview
2026-02-25,Search_EN_Competitors_2024.08.12,UTC,USD,382,9,0.02356,7,0.777777,2.722222,3.5,24.5,1.46335,0.856502,,,,,,Competitors
2026-02-26,Search_EN_Review-variations_2024.04.29,UTC,USD,370,15,0.04054,7,0.466666,2.866666,6.142857,43.0,2.621621,0.158254,,,,,,Review-variations
2026-02-26,Search_EN_Trust_2025.03.17,UTC,USD,46,2,0.043478,1,0.5,6.0,12.0,12.0,2.369565,0.262857,,,,,,Trust
2026-02-26,Search_EN_Features_2024.08.19,UTC,USD,354,19,0.053672,16,0.842105,4.894736,5.8125,93.0,2.262711,0.280063,1.0,30.0,0.32258,93.0,0.0625,Features
2026-02-26,Search_EN_Competitors_2024.08.12,UTC,USD,318,11,0.034591,8,0.727272,2.772727,3.8125,30.5,1.44654,0.868852,,,,,,Competitors
2026-02-26,Search_EN_ProductReview_2024.08.05,UTC,USD,428,97,0.226635,72,0.742268,2.464948,3.320833,239.1,1.570093,0.722972,3.0,75.9,0.31744,79.7,0.041666,ProductReview
2026-02-26,Search_EN_BrandProtection_2024.10.08,UTC,USD,195,6,0.030769,4,0.666666,0.199999,0.3,1.2,2.707692,0.815899,,,,,,BrandProtection
2026-02-27,Search_EN_Trust_2025.03.17,UTC,USD,52,5,0.096153,4,0.8,4.6,5.75,23.0,2.192307,0.256157,,,,,,Trust
2026-02-27,Search_EN_Competitors_2024.08.12,UTC,USD,269,14,0.052044,8,0.571428,3.0,5.25,42.0,1.546468,0.921232,2.0,30.0,0.714285,21.0,0.25,Competitors
2026-02-27,Search_EN_Review-variations_2024.04.29,UTC,USD,298,7,0.023489,4,0.571428,3.714285,6.5,26.0,2.489932,0.118019,,,,,,Review-variations
2026-02-27,Search_EN_Features_2024.08.19,UTC,USD,245,20,0.081632,15,0.75,4.65,6.2,93.0,2.277551,0.288235,,,,,,Features
2026-02-27,Search_EN_ProductReview_2024.08.05,UTC,USD,465,90,0.193548,68,0.755555,2.652222,3.510294,238.7,1.619354,0.699248,2.0,30.23,0.126644,119.35,0.029411,ProductReview
2026-02-27,Search_EN_BrandProtection_2024.10.08,UTC,USD,197,14,0.071065,8,0.571428,0.207142,0.3625,2.9,2.680203,0.807377,,,,,,BrandProtection
2026-02-28,Search_EN_Review-variations_2024.04.29,UTC,USD,298,17,0.057046,10,0.588235,3.272941,5.564,55.64,2.352348,0.189929,1.0,15.0,0.26959,55.64,0.1,Review-variations
2026-02-28,Search_EN_Trust_2025.03.17,UTC,USD,45,2,0.044444,2,1.0,4.5,4.5,9.0,3.2,0.330882,,,,,,Trust
2026-02-28,Search_EN_BrandProtection_2024.10.08,UTC,USD,155,9,0.058064,7,0.777777,0.2,0.257142,1.8,2.993548,0.786802,,,,,,BrandProtection
2026-02-28,Search_EN_ProductReview_2024.08.05,UTC,USD,510,98,0.192156,86,0.877551,2.42551,2.763953,237.7,1.513725,0.82258,2.0,30.0,0.126209,118.85,0.023255,ProductReview
2026-02-28,Search_EN_Features_2024.08.19,UTC,USD,353,18,0.050991,15,0.833333,4.777777,5.733333,86.0,2.541076,0.305099,,,,,,Features
2026-02-28,Search_EN_Competitors_2024.08.12,UTC,USD,209,4,0.019138,3,0.75,2.625,3.5,10.5,1.526315,0.916666,,,,,,Competitors
2026-03-01,Search_EN_BrandProtection_2024.10.08,UTC,USD,145,6,0.041379,5,0.833333,0.199999,0.24,1.2,3.275862,0.775401,1.0,15.22,12.683333,1.2,0.2,BrandProtection
2026-03-01,Search_EN_Features_2024.08.19,UTC,USD,321,18,0.056074,13,0.722222,4.805555,6.653846,86.5,2.348909,0.301691,,,,,,Features
2026-03-01,Search_EN_ProductReview_2024.08.05,UTC,USD,442,105,0.237556,83,0.790476,2.268571,2.869879,238.2,1.520361,0.789285,4.0,60.45,0.253778,59.55,0.048192,ProductReview
2026-03-01,Search_EN_Review-variations_2024.04.29,UTC,USD,213,10,0.046948,6,0.6,3.382,5.636666,33.82,2.5446,0.126409,,,,,,Review-variations
2026-03-01,Search_EN_Competitors_2024.08.12,UTC,USD,229,10,0.043668,5,0.5,2.9,5.8,29.0,1.60262,0.89105,,,,,,Competitors
2026-03-01,Search_EN_Trust_2025.03.17,UTC,USD,51,3,0.058823,2,0.666666,4.333333,6.5,13.0,2.764705,0.294797,,,,,,Trust
2026-03-02,Search_EN_BrandProtection_2024.10.08,UTC,USD,121,7,0.057851,3,0.428571,0.199999,0.466666,1.4,2.966942,0.523809,,,,,,BrandProtection
2026-03-02,Search_EN_Review-variations_2024.04.29,UTC,USD,281,10,0.035587,7,0.7,3.146,4.494285,31.46,2.412811,0.122922,,,,,,Review-variations
2026-03-02,Search_EN_Features_2024.08.19,UTC,USD,247,20,0.080971,10,0.5,4.525,9.05,90.5,2.437246,0.264171,,,,,,Features
2026-03-02,Search_EN_Competitors_2024.08.12,UTC,USD,287,9,0.031358,5,0.555555,3.111111,5.6,28.0,1.599303,0.844117,1.0,15.22,0.543571,28.0,0.2,Competitors
2026-03-02,Search_EN_ProductReview_2024.08.05,UTC,USD,457,89,0.194748,64,0.719101,2.744943,3.817187,244.3,1.411378,0.734726,1.0,15.0,0.061399,244.3,0.015625,ProductReview
2026-03-02,Search_EN_Trust_2025.03.17,UTC,USD,52,3,0.057692,2,0.666666,4.666666,7.0,14.0,2.365384,0.281081,,,,,,Trust
2026-03-03,Search_EN_Trust_2025.03.17,UTC,USD,83,1,0.012048,1,1.0,5.0,5.0,5.0,3.096385,0.365638,,,,,,Trust
2026-03-03,Search_EN_Features_2024.08.19,UTC,USD,254,19,0.074803,15,0.789473,4.789473,6.066666,91.0,2.244094,0.251236,,,,,,Features
2026-03-03,Search_EN_ProductReview_2024.08.05,UTC,USD,463,94,0.203023,67,0.712765,2.532978,3.553731,238.1,1.606911,0.765289,1.0,15.0,0.062998,238.1,0.014925,ProductReview
2026-03-03,Search_EN_BrandProtection_2024.10.08,UTC,USD,138,5,0.036231,3,0.6,0.2,0.333333,1.0,2.731884,0.511111,,,,,,BrandProtection
2026-03-03,Search_EN_Review-variations_2024.04.29,UTC,USD,248,10,0.040322,8,0.8,3.35,4.1875,33.5,2.774193,0.106255,,,,,,Review-variations
2026-03-03,Search_EN_Competitors_2024.08.12,UTC,USD,244,15,0.061475,9,0.6,2.833333,4.722222,42.5,1.754098,0.85614,1.0,15.0,0.352941,42.5,0.111111,Competitors
2026-03-04,Search_EN_Trust_2025.03.17,UTC,USD,64,3,0.046875,0,0.0,4.666666,0.0,14.0,2.6875,0.274678,,,,,,Trust
2026-03-04,Search_EN_BrandProtection_2024.10.08,UTC,USD,134,10,0.074626,5,0.5,0.2,0.4,2.0,2.738805,0.468531,,,,,,BrandProtection
2026-03-04,Search_EN_Review-variations_2024.04.29,UTC,USD,355,23,0.064788,9,0.391304,3.446956,8.808888,79.28,2.32676,0.141773,,,,,,Review-variations
2026-03-04,Search_EN_Competitors_2024.08.12,UTC,USD,288,15,0.052083,8,0.533333,2.8,5.25,42.0,1.46875,0.878048,,,,,,Competitors
2026-03-04,Search_EN_ProductReview_2024.08.05,UTC,USD,464,97,0.209051,74,0.762886,2.469072,3.236486,239.5,1.530172,0.70948,3.0,45.22,0.18881,79.833333,0.04054,ProductReview
2026-03-04,Search_EN_Features_2024.08.19,UTC,USD,228,19,0.083333,10,0.526315,4.763157,9.05,90.5,2.425438,0.285,1.0,15.0,0.165745,90.5,0.1,Features
2026-03-05,Search_EN_Competitors_2024.08.12,UTC,USD,296,6,0.02027,3,0.5,2.833333,5.666666,17.0,1.361486,0.888888,,,,,,Competitors
2026-03-05,Search_EN_BrandProtection_2024.10.08,UTC,USD,153,7,0.045751,2,0.285714,0.199999,0.7,1.4,2.771241,0.609561,1.0,15.23,10.878571,1.4,0.5,BrandProtection
2026-03-05,Search_EN_Review-variations_2024.04.29,UTC,USD,345,12,0.034782,11,0.916666,3.416666,3.727272,41.0,2.640579,0.140415,,,,,,Review-variations
2026-03-05,Search_EN_Features_2024.08.19,UTC,USD,351,20,0.05698,15,0.75,4.65,6.2,93.0,2.415954,0.296703,2.0,30.44,0.327311,46.5,0.133333,Features
2026-03-05,Search_EN_Trust_2025.03.17,UTC,USD,57,1,0.017543,0,0.0,4.0,0.0,4.0,2.403508,0.272727,,,,,,Trust
2026-03-05,Search_EN_ProductReview_2024.08.05,UTC,USD,501,104,0.207584,80,0.76923,2.3,2.99,239.2,1.459081,0.732456,4.0,60.45,0.252717,59.8,0.05,ProductReview
2026-03-06,Search_EN_Features_2024.08.19,UTC,USD,246,19,0.077235,16,0.842105,4.789473,5.6875,91.0,2.394308,0.255983,,,,,,Features
2026-03-06,Search_EN_Competitors_2024.08.12,UTC,USD,263,10,0.038022,4,0.4,2.9,7.25,29.0,1.422053,0.873754,,,,,,Competitors
2026-03-06,Search_EN_Review-variations_2024.04.29,UTC,USD,276,8,0.028985,5,0.625,3.2275,5.164,25.82,3.028985,0.121693,,,,,,Review-variations
2026-03-06,Search_EN_ProductReview_2024.08.05,UTC,USD,627,100,0.159489,75,0.75,2.384,3.178666,238.4,2.200956,0.729069,2.0,30.0,0.125838,119.2,0.026666,ProductReview
2026-03-06,Search_EN_Trust_2025.03.17,UTC,USD,88,2,0.022727,2,1.0,4.5,4.5,9.0,2.681818,0.502857,,,,,,Trust
2026-03-06,Search_EN_BrandProtection_2024.10.08,UTC,USD,137,5,0.036496,4,0.8,0.2,0.25,1.0,2.905109,0.568464,,,,,,BrandProtection
2026-03-07,Search_EN_Competitors_2024.08.12,UTC,USD,225,14,0.062222,10,0.714285,2.75,3.85,38.5,1.435555,0.836431,,,,,,Competitors
2026-03-07,Search_EN_Review-variations_2024.04.29,UTC,USD,249,12,0.048192,8,0.666666,3.401666,5.1025,40.82,2.514056,0.156998,,,,,,Review-variations
2026-03-07,Search_EN_Trust_2025.03.17,UTC,USD,57,5,0.087719,3,0.6,4.2,7.0,21.0,2.578947,0.323863,,,,,,Trust
2026-03-07,Search_EN_BrandProtection_2024.10.08,UTC,USD,118,7,0.059322,6,0.857142,0.214285,0.25,1.5,2.644067,0.491666,,,,,,BrandProtection
2026-03-07,Search_EN_ProductReview_2024.08.05,UTC,USD,600,100,0.166666,78,0.78,2.396,3.071794,239.6,1.965,0.731707,1.0,15.22,0.063522,239.6,0.01282,ProductReview
2026-03-07,Search_EN_Features_2024.08.19,UTC,USD,280,20,0.071428,15,0.75,4.625,6.166666,92.5,2.621428,0.349127,1.0,15.0,0.162162,92.5,0.066666,Features
2026-03-08,Search_EN_Competitors_2024.08.12,UTC,USD,225,5,0.022222,3,0.6,2.8,4.666666,14.0,1.608888,0.858778,,,,,,Competitors
2026-03-08,Search_EN_Features_2024.08.19,UTC,USD,271,19,0.07011,16,0.842105,4.68421,5.5625,89.0,2.424354,0.264907,1.0,15.0,0.168539,89.0,0.0625,Features
2026-03-08,Search_EN_Review-variations_2024.04.29,UTC,USD,245,13,0.053061,8,0.615384,3.076923,5.0,40.0,2.473469,0.159817,,,,,,Review-variations
2026-03-08,Search_EN_ProductReview_2024.08.05,UTC,USD,452,93,0.205752,76,0.817204,2.56344,3.136842,238.4,2.123893,0.736156,,,,,,ProductReview
2026-03-08,Search_EN_BrandProtection_2024.10.08,UTC,USD,91,4,0.043956,4,1.0,0.225,0.225,0.9,2.615384,0.56875,,,,,,BrandProtection
2026-03-08,Search_EN_Trust_2025.03.17,UTC,USD,44,0,0.0,0,0.0,0.0,0.0,0.0,2.954545,0.363636,,,,,,Trust
2026-03-09,Search_EN_BrandProtection_2024.10.08,UTC,USD,69,6,0.086956,6,1.0,0.199999,0.199999,1.2,2.463768,0.663461,,,,,,BrandProtection
2026-03-09,Search_EN_Features_2024.08.19,UTC,USD,350,11,0.031428,5,0.454545,5.0,11.0,55.0,2.431428,0.244072,,,,,,Features
2026-03-09,Search_EN_Review-variations_2024.04.29,UTC,USD,308,18,0.058441,11,0.611111,3.388888,5.545454,61.0,2.587662,0.134969,,,,,,Review-variations
2026-03-09,Search_EN_Trust_2025.03.17,UTC,USD,45,2,0.044444,2,1.0,4.5,4.5,9.0,3.244444,0.244565,,,,,,Trust
2026-03-09,Search_EN_ProductReview_2024.08.05,UTC,USD,599,91,0.151919,75,0.824175,2.617582,3.175999,238.2,1.923205,0.774902,1.0,15.22,0.063895,238.2,0.013333,ProductReview
2026-03-09,Search_EN_Competitors_2024.08.12,UTC,USD,245,14,0.057142,9,0.642857,3.035714,4.722222,42.5,1.567346,0.878136,,,,,,Competitors
2026-03-10,Search_EN_ProductReview_2024.08.05,UTC,USD,410,89,0.217073,72,0.808988,2.670786,3.301388,237.7,1.987804,0.652866,2.0,30.45,0.128102,118.85,0.027777,ProductReview
2026-03-10,Search_EN_Trust_2025.03.17,UTC,USD,72,4,0.055555,4,1.0,4.0,4.0,16.0,2.75,0.271698,,,,,,Trust
2026-03-10,Search_EN_Review-variations_2024.04.29,UTC,USD,266,11,0.041353,6,0.545454,3.921818,7.19,43.14,2.278195,0.115803,,,,,,Review-variations
2026-03-10,Search_EN_Features_2024.08.19,UTC,USD,399,19,0.047619,13,0.68421,4.921052,7.192307,93.5,2.313283,0.258922,1.0,15.0,0.160427,93.5,0.076923,Features
2026-03-10,Search_EN_BrandProtection_2024.10.08,UTC,USD,86,4,0.046511,2,0.5,0.2,0.4,0.8,2.72093,0.693548,,,,,,BrandProtection
2026-03-10,Search_EN_Competitors_2024.08.12,UTC,USD,280,7,0.025,7,1.0,2.928571,2.928571,20.5,1.464285,0.861538,,,,,,Competitors
2026-03-11,Search_EN_ProductReview_2024.08.05,UTC,USD,622,97,0.155948,76,0.783505,2.464948,3.146052,239.1,1.903536,0.770755,1.0,15.23,0.063697,239.1,0.013157,ProductReview
2026-03-11,Search_EN_Trust_2025.03.17,UTC,USD,34,0,0.0,0,0.0,0.0,0.0,0.0,2.852941,0.17801,,,,,,Trust
2026-03-11,Search_EN_Review-variations_2024.04.29,UTC,USD,314,9,0.028662,6,0.666666,3.111111,4.666666,28.0,2.535031,0.128058,,,,,,Review-variations
2026-03-11,Search_EN_Competitors_2024.08.12,UTC,USD,276,13,0.047101,6,0.461538,3.076923,6.666666,40.0,1.539855,0.87619,,,,,,Competitors
2026-03-11,Search_EN_Features_2024.08.19,UTC,USD,342,20,0.058479,17,0.85,4.65,5.470588,93.0,2.678362,0.285714,1.0,15.0,0.16129,93.0,0.058823,Features
2026-03-11,Search_EN_BrandProtection_2024.10.08,UTC,USD,80,2,0.025,1,0.5,0.2,0.4,0.4,3.2375,0.754716,,,,,,BrandProtection
2026-03-12,Search_EN_Competitors_2024.08.12,UTC,USD,325,9,0.027692,8,0.888888,3.055555,3.4375,27.5,1.446153,0.859788,2.0,30.23,1.099272,13.75,0.25,Competitors
2026-03-12,Search_EN_BrandProtection_2024.10.08,UTC,USD,85,7,0.082352,4,0.571428,0.199999,0.35,1.4,3.094117,0.752212,,,,,,BrandProtection
2026-03-12,Search_EN_Trust_2025.03.17,UTC,USD,48,4,0.083333,3,0.75,4.5,6.0,18.0,2.854166,0.218181,,,,,,Trust
2026-03-12,Search_EN_ProductReview_2024.08.05,UTC,USD,600,91,0.151666,70,0.76923,2.618681,3.404285,238.3,2.13,0.761421,2.0,30.45,0.12778,119.15,0.028571,ProductReview
2026-03-12,Search_EN_Review-variations_2024.04.29,UTC,USD,275,14,0.050909,7,0.5,3.15,6.3,44.1,2.418181,0.112936,,,,,,Review-variations
2026-03-12,Search_EN_Features_2024.08.19,UTC,USD,359,19,0.052924,9,0.473684,4.868421,10.277777,92.5,2.331476,0.270331,,,,,,Features
2026-03-13,Search_EN_Features_2024.08.19,UTC,USD,315,18,0.057142,13,0.722222,4.916666,6.807692,88.5,2.457142,0.206692,,,,,,Features
2026-03-13,Search_EN_Competitors_2024.08.12,UTC,USD,279,12,0.04301,6,0.5,3.333333,6.666666,40.0,1.487455,0.853211,,,,,,Competitors
2026-03-13,Search_EN_BrandProtection_2024.10.08,UTC,USD,127,5,0.03937,4,0.8,0.2,0.25,1.0,3.110236,0.755952,,,,,,BrandProtection
2026-03-13,Search_EN_ProductReview_2024.08.05,UTC,USD,546,97,0.177655,76,0.783505,2.483505,3.169736,240.9,2.25641,0.786743,3.0,45.45,0.188667,80.3,0.039473,ProductReview
2026-03-13,Search_EN_Review-variations_2024.04.29,UTC,USD,294,14,0.047619,11,0.785714,2.734285,3.48,38.28,2.306122,0.136871,1.0,15.0,0.391849,38.28,0.090909,Review-variations
2026-03-13,Search_EN_Trust_2025.03.17,UTC,USD,40,1,0.025,0,0.0,4.0,0.0,4.0,3.775,0.198019,,,,,,Trust
2026-03-14,Search_EN_BrandProtection_2024.10.08,UTC,USD,157,6,0.038216,5,0.833333,0.216666,0.26,1.3,3.031847,0.688596,,,,,,BrandProtection
2026-03-14,Search_EN_Review-variations_2024.04.29,UTC,USD,216,8,0.037037,5,0.625,3.83,6.128,30.64,2.726851,0.129418,,,,,,Review-variations
2026-03-14,Search_EN_Trust_2025.03.17,UTC,USD,33,2,0.060606,2,1.0,5.0,5.0,10.0,3.090909,0.255813,,,,,,Trust
2026-03-14,Search_EN_ProductReview_2024.08.05,UTC,USD,613,100,0.163132,67,0.67,2.3,3.432835,230.0,2.251223,0.700571,,,,,,ProductReview
2026-03-14,Search_EN_Features_2024.08.19,UTC,USD,260,20,0.076923,14,0.7,4.575,6.535714,91.5,2.630769,0.260521,1.0,15.23,0.166448,91.5,0.071428,Features
2026-03-14,Search_EN_Competitors_2024.08.12,UTC,USD,276,5,0.018115,4,0.8,2.8,3.5,14.0,1.521739,0.857142,,,,,,Competitors
2026-03-15,Search_EN_Features_2024.08.19,UTC,USD,306,17,0.055555,14,0.823529,4.735294,5.75,80.5,2.650326,0.282287,,,,,,Features
2026-03-15,Search_EN_BrandProtection_2024.10.08,UTC,USD,133,3,0.022556,1,0.333333,0.199999,0.6,0.6,3.203007,0.618604,,,,,,BrandProtection
2026-03-15,Search_EN_ProductReview_2024.08.05,UTC,USD,572,97,0.16958,74,0.762886,2.482474,3.254054,240.8,2.118881,0.765729,1.0,15.0,0.062292,240.8,0.013513,ProductReview
2026-03-15,Search_EN_Trust_2025.03.17,UTC,USD,34,0,0.0,0,0.0,0.0,0.0,0.0,2.205882,0.278688,,,,,,Trust
2026-03-15,Search_EN_Review-variations_2024.04.29,UTC,USD,258,12,0.046511,9,0.75,3.16,4.213333,37.92,2.279069,0.166451,,,,,,Review-variations
2026-03-15,Search_EN_Competitors_2024.08.12,UTC,USD,287,10,0.034843,8,0.8,2.9,3.625,29.0,1.498257,0.905362,1.0,15.23,0.525172,29.0,0.125,Competitors
2026-03-16,Search_EN_ProductReview_2024.08.05,UTC,USD,557,102,0.183123,75,0.735294,2.341176,3.184,238.8,2.131059,0.711366,,,,,,ProductReview
2026-03-16,Search_EN_Competitors_2024.08.12,UTC,USD,295,15,0.050847,10,0.666666,2.8,4.2,42.0,1.38305,0.872781,1.0,15.23,0.362619,42.0,0.1,Competitors
2026-03-16,Search_EN_Review-variations_2024.04.29,UTC,USD,275,12,0.043636,8,0.666666,3.178333,4.7675,38.14,2.516363,0.116328,,,,,,Review-variations
2026-03-16,Search_EN_Features_2024.08.19,UTC,USD,242,19,0.078512,15,0.789473,4.894736,6.2,93.0,2.322314,0.276255,,,,,,Features
2026-03-16,Search_EN_BrandProtection_2024.10.08,UTC,USD,207,4,0.019323,3,0.75,0.2,0.266666,0.8,2.671497,0.772388,,,,,,BrandProtection
2026-03-16,Search_EN_Trust_2025.03.17,UTC,USD,67,3,0.044776,2,0.666666,5.0,7.5,15.0,2.925373,0.320574,,,,,,Trust
2026-03-17,Search_EN_Competitors_2024.08.12,UTC,USD,245,13,0.053061,7,0.538461,3.076923,5.714285,40.0,1.510204,0.865724,1.0,15.22,0.3805,40.0,0.142857,Competitors
2026-03-17,Search_EN_Trust_2025.03.17,UTC,USD,63,3,0.047619,3,1.0,4.666666,4.666666,14.0,3.063492,0.298578,,,,,,Trust
2026-03-17,Search_EN_ProductReview_2024.08.05,UTC,USD,539,94,0.174397,74,0.787234,2.552127,3.241891,239.9,2.083487,0.738356,2.0,30.23,0.12601,119.95,0.027027,ProductReview
2026-03-17,Search_EN_Features_2024.08.19,UTC,USD,397,20,0.050377,12,0.6,4.6,7.666666,92.0,2.372795,0.295606,,,,,,Features
2026-03-17,Search_EN_BrandProtection_2024.10.08,UTC,USD,239,7,0.029288,5,0.714285,0.199999,0.28,1.4,3.046025,0.724242,,,,,,BrandProtection
2026-03-17,Search_EN_Review-variations_2024.04.29,UTC,USD,270,12,0.044444,6,0.5,3.095,6.19,37.14,2.425925,0.113255,,,,,,Review-variations
2026-03-18,Search_EN_ProductReview_2024.08.05,UTC,USD,580,88,0.151724,64,0.727272,2.713636,3.73125,238.8,2.056896,0.704738,,,,,,ProductReview
